customerid,recency,frequency,monetary,Cluster3,Cluster4,Cluster,ClusterLabel
13690,59,1,172.24999999999997,2,0,0,Potential Customers
12442,3,1,172.06,2,0,0,Potential Customers
14536,259,1,171.79999999999998,1,2,2,Lost Customers
16773,57,1,171.59,2,0,0,Potential Customers
17245,204,1,171.45000000000002,1,2,2,Lost Customers
15432,23,1,171.19,2,0,0,Potential Customers
17542,269,1,170.75,1,2,2,Lost Customers
14860,19,1,170.32,2,0,0,Potential Customers
18058,9,1,170.15999999999997,2,0,0,Potential Customers
15016,172,1,170.04,1,2,2,Lost Customers
16921,61,1,169.79000000000005,2,0,0,Potential Customers
13962,21,2,169.55,2,0,0,Potential Customers
14218,42,1,169.48000000000002,2,0,0,Potential Customers
18004,362,1,169.46999999999997,1,2,2,Lost Customers
12367,4,1,168.9,2,0,0,Potential Customers
14578,3,1,168.62999999999997,2,0,0,Potential Customers
18269,366,1,168.6,1,2,2,Lost Customers
17367,238,1,168.4,1,2,2,Lost Customers
18099,127,1,168.31,2,0,0,Potential Customers
15888,80,1,168.30999999999997,2,0,0,Potential Customers
16282,339,1,168.29999999999998,1,2,2,Lost Customers
17737,9,2,168.23999999999998,2,0,0,Potential Customers
15986,30,1,168.12,2,0,0,Potential Customers
15374,128,1,168.0,2,0,0,Potential Customers
12551,357,1,168.0,1,2,2,Lost Customers
18088,61,1,167.67,2,0,0,Potential Customers
17561,19,1,167.61999999999998,2,0,0,Potential Customers
16952,109,2,167.61,2,0,0,Potential Customers
15920,154,4,167.49999999999994,1,2,2,Lost Customers
16405,302,2,167.25,1,2,2,Lost Customers
18014,28,1,166.42000000000004,2,0,0,Potential Customers
14295,40,1,166.2,2,0,0,Potential Customers
17650,21,1,166.07999999999998,2,0,0,Potential Customers
12817,281,1,166.04,1,2,2,Lost Customers
14485,38,1,165.74999999999997,2,0,0,Potential Customers
14552,151,1,165.07000000000002,1,2,2,Lost Customers
18042,53,1,165.05,2,0,0,Potential Customers
15316,326,1,165.0,1,2,2,Lost Customers
13470,99,2,165.0,2,0,0,Potential Customers
15904,8,1,164.68,2,0,0,Potential Customers
17535,280,1,164.4,1,2,2,Lost Customers
13603,26,1,164.34,2,0,0,Potential Customers
12920,17,1,164.23,2,0,0,Potential Customers
18200,106,1,163.8,2,0,0,Potential Customers
14354,5,2,163.62,2,0,0,Potential Customers
17110,165,1,163.29999999999998,1,2,2,Lost Customers
13223,200,2,163.2,1,2,2,Lost Customers
16406,18,1,163.06999999999996,2,0,0,Potential Customers
15167,320,1,163.0,1,2,2,Lost Customers
16517,277,1,162.7,1,2,2,Lost Customers
15733,282,1,162.29999999999998,1,2,2,Lost Customers
15325,103,1,162.28999999999996,2,0,0,Potential Customers
16932,53,1,161.94000000000003,2,0,0,Potential Customers
17600,17,1,161.67,2,0,0,Potential Customers
15458,25,1,161.64,2,0,0,Potential Customers
16113,183,1,161.38,1,2,2,Lost Customers
14362,22,1,161.20000000000002,2,0,0,Potential Customers
14204,2,1,161.02999999999997,2,0,0,Potential Customers
14237,373,1,161.0,1,2,2,Lost Customers
14089,56,1,161.0,2,0,0,Potential Customers
13229,225,1,160.95,1,2,2,Lost Customers
15852,186,2,160.71,1,2,2,Lost Customers
17344,46,1,160.57,2,0,0,Potential Customers
12573,227,1,160.53999999999996,1,2,2,Lost Customers
18203,157,1,160.41999999999996,1,2,2,Lost Customers
18146,140,2,160.34999999999997,1,0,0,Potential Customers
14714,24,1,160.19,2,0,0,Potential Customers
12966,9,1,160.17999999999998,2,0,0,Potential Customers
13420,149,2,159.85000000000002,1,2,2,Lost Customers
16213,78,1,159.0,2,0,0,Potential Customers
18224,263,1,158.95,1,2,2,Lost Customers
13937,169,1,158.85,1,2,2,Lost Customers
17165,284,1,158.68,1,2,2,Lost Customers
15160,357,1,158.16,1,2,2,Lost Customers
15348,72,1,158.03999999999996,2,0,0,Potential Customers
15988,19,1,158.03,2,0,0,Potential Customers
17556,205,1,157.89999999999998,1,2,2,Lost Customers
14799,51,1,157.7,2,0,0,Potential Customers
14148,233,1,157.2,1,2,2,Lost Customers
17128,334,1,157.09,1,2,2,Lost Customers
14585,50,1,157.05,2,0,0,Potential Customers
17118,317,1,157.02,1,2,2,Lost Customers
15007,159,1,156.91,1,2,2,Lost Customers
14406,119,1,156.75,2,0,0,Potential Customers
15438,131,1,156.57999999999998,2,0,0,Potential Customers
15263,106,1,156.50999999999996,2,0,0,Potential Customers
13898,325,1,155.92999999999998,1,2,2,Lost Customers
17871,204,1,155.9,1,2,2,Lost Customers
17899,159,1,155.8,1,2,2,Lost Customers
14813,369,2,155.42999999999998,1,2,2,Lost Customers
17832,49,1,155.37000000000006,2,0,0,Potential Customers
12738,372,1,155.34999999999997,1,2,2,Lost Customers
16720,26,1,155.23999999999998,2,0,0,Potential Customers
15447,330,1,155.17000000000002,1,2,2,Lost Customers
13809,305,1,155.05,1,2,2,Lost Customers
14368,319,1,155.0,1,2,2,Lost Customers
14046,284,1,154.98999999999998,1,2,2,Lost Customers
17698,260,1,154.95,1,2,2,Lost Customers
15740,49,1,154.88,2,0,0,Potential Customers
17026,185,2,154.83,1,2,2,Lost Customers
15226,310,1,154.41,1,2,2,Lost Customers
17517,308,1,153.94,1,2,2,Lost Customers
17286,21,1,153.92000000000004,2,0,0,Potential Customers
16351,332,1,153.9,1,2,2,Lost Customers
12602,58,1,153.12000000000003,2,0,0,Potential Customers
17714,320,1,153.0,1,2,2,Lost Customers
16248,61,1,152.94000000000003,2,0,0,Potential Customers
17984,145,1,152.68000000000004,1,2,2,Lost Customers
18138,295,1,152.65,1,2,2,Lost Customers
14066,266,1,152.55,1,2,2,Lost Customers
17707,185,2,152.4,1,2,2,Lost Customers
13514,73,1,152.2,2,0,0,Potential Customers
14039,33,1,152.2,2,0,0,Potential Customers
17898,85,2,152.06,2,0,0,Potential Customers
16617,235,1,151.85,1,2,2,Lost Customers
16412,53,1,151.83000000000004,2,0,0,Potential Customers
14208,94,1,151.74,2,0,0,Potential Customers
13462,252,1,151.5,1,2,2,Lost Customers
16461,177,1,151.42000000000002,1,2,2,Lost Customers
13697,38,1,151.29999999999998,2,0,0,Potential Customers
16337,36,1,151.04999999999998,2,0,0,Potential Customers
14073,32,1,151.03999999999996,2,0,0,Potential Customers
15717,234,1,150.29999999999998,1,2,2,Lost Customers
17234,182,1,149.89,1,2,2,Lost Customers
15869,277,2,149.64,1,2,2,Lost Customers
17946,233,2,149.57999999999998,1,2,2,Lost Customers
18262,140,1,149.48,1,0,0,Potential Customers
15748,40,1,149.31,2,0,0,Potential Customers
15435,22,1,149.29000000000005,2,0,0,Potential Customers
13003,105,3,149.05,2,0,0,Potential Customers
17549,23,2,148.86,2,0,0,Potential Customers
15526,33,2,148.44,2,0,0,Potential Customers
17859,304,1,148.21,1,2,2,Lost Customers
14968,30,1,147.59000000000003,2,0,0,Potential Customers
14098,36,1,147.35000000000002,2,0,0,Potential Customers
14037,176,2,147.20000000000002,1,2,2,Lost Customers
12864,138,1,147.11999999999998,1,0,0,Potential Customers
15503,362,1,147.09000000000006,1,2,2,Lost Customers
17030,63,1,146.87000000000003,2,0,0,Potential Customers
14238,326,1,146.85,1,2,2,Lost Customers
16893,366,1,145.92999999999998,1,2,2,Lost Customers
12565,288,1,145.92,1,2,2,Lost Customers
17935,138,2,145.79000000000002,2,0,0,Potential Customers
13866,74,1,145.67000000000002,2,0,0,Potential Customers
15937,64,1,145.35,2,0,0,Potential Customers
16598,285,1,145.05,1,2,2,Lost Customers
17524,361,1,145.0,1,2,2,Lost Customers
16852,10,2,144.91,2,0,0,Potential Customers
12974,197,1,144.8,1,2,2,Lost Customers
14109,72,1,144.2,2,0,0,Potential Customers
12587,7,1,144.0,2,0,0,Potential Customers
17186,46,2,144.0,2,0,0,Potential Customers
17578,218,1,143.45999999999998,1,2,2,Lost Customers
15705,201,1,143.10000000000002,1,2,2,Lost Customers
13299,268,1,142.5,1,2,2,Lost Customers
16287,169,1,142.5,1,2,2,Lost Customers
14386,296,1,142.4,1,2,2,Lost Customers
13584,306,1,142.4,1,2,2,Lost Customers
13561,215,1,141.86,1,2,2,Lost Customers
14041,266,1,141.41000000000005,1,2,2,Lost Customers
15388,270,1,140.54000000000002,1,2,2,Lost Customers
13483,65,1,140.34000000000003,2,0,0,Potential Customers
14494,25,1,139.56,2,0,0,Potential Customers
16483,192,1,139.35,1,2,2,Lost Customers
17718,232,1,139.35,1,2,2,Lost Customers
14772,112,1,139.26000000000002,2,0,0,Potential Customers
18209,28,1,139.1,2,0,0,Potential Customers
15135,239,1,139.05,1,2,2,Lost Customers
13273,113,1,138.98,2,0,0,Potential Customers
12902,264,1,138.68,1,2,2,Lost Customers
14581,16,1,138.59999999999997,2,0,0,Potential Customers
17122,119,1,138.32,2,0,0,Potential Customers
13716,269,1,138.27999999999997,1,2,2,Lost Customers
15663,106,1,138.14,2,0,0,Potential Customers
12512,66,2,138.03,2,0,0,Potential Customers
16050,173,1,137.9,1,2,2,Lost Customers
13279,78,1,137.75,2,0,0,Potential Customers
17709,169,1,137.45000000000002,1,2,2,Lost Customers
15836,50,1,137.37,2,0,0,Potential Customers
14483,281,1,137.1,1,2,2,Lost Customers
17468,10,2,137.0,2,0,0,Potential Customers
15691,252,1,136.8,1,2,2,Lost Customers
14247,278,1,136.77,1,2,2,Lost Customers
17972,241,1,136.04,1,2,2,Lost Customers
16462,73,3,136.0,2,0,0,Potential Customers
12968,112,1,135.95,2,0,0,Potential Customers
15042,199,1,135.93,1,2,2,Lost Customers
14889,336,1,135.9,1,2,2,Lost Customers
15419,24,1,135.86,2,0,0,Potential Customers
16114,170,1,135.75,1,2,2,Lost Customers
15174,322,1,135.74999999999997,1,2,2,Lost Customers
16665,362,1,135.4,1,2,2,Lost Customers
15276,66,1,135.30999999999997,2,0,0,Potential Customers
12851,96,1,135.18000000000004,2,0,0,Potential Customers
13364,71,1,134.96,2,0,0,Potential Customers
16055,220,1,134.8,1,2,2,Lost Customers
14340,218,1,134.7,1,2,2,Lost Customers
15562,351,1,134.55,1,2,2,Lost Customers
14174,33,1,134.46,2,0,0,Potential Customers
12837,173,1,134.10000000000002,1,2,2,Lost Customers
14280,196,1,134.04000000000002,1,2,2,Lost Customers
16424,191,1,133.56,1,2,2,Lost Customers
14349,10,1,133.50000000000003,2,0,0,Potential Customers
12445,22,1,133.4,2,0,0,Potential Customers
17881,304,1,133.35,1,2,2,Lost Customers
15709,283,1,133.25,1,2,2,Lost Customers
17647,65,1,133.06,2,0,0,Potential Customers
17785,53,1,131.94,2,0,0,Potential Customers
14438,306,1,131.9,1,2,2,Lost Customers
17297,17,1,131.78000000000003,2,0,0,Potential Customers
17455,203,1,131.7,1,2,2,Lost Customers
14795,166,1,131.45,1,2,2,Lost Customers
15844,46,1,130.74,2,0,0,Potential Customers
16679,366,1,129.75,1,2,2,Lost Customers
16611,186,1,129.49,1,2,2,Lost Customers
16623,245,1,129.45,1,2,2,Lost Customers
16828,93,2,128.5,2,0,0,Potential Customers
15543,288,1,127.86,1,2,2,Lost Customers
17359,11,1,127.86,2,0,0,Potential Customers
13781,250,1,127.84000000000002,1,2,2,Lost Customers
15578,162,1,127.1,1,2,2,Lost Customers
15923,372,1,127.08000000000004,1,2,2,Lost Customers
14962,270,1,126.7,1,2,2,Lost Customers
16414,21,2,126.25,2,0,0,Potential Customers
15463,29,1,126.14,2,0,0,Potential Customers
16988,5,1,126.12,2,0,0,Potential Customers
12814,101,1,125.92,2,0,0,Potential Customers
13522,30,1,125.8,2,0,0,Potential Customers
14861,52,1,125.79,2,0,0,Potential Customers
14890,253,1,125.65,1,2,2,Lost Customers
15017,33,1,125.58000000000004,2,0,0,Potential Customers
12531,14,1,125.22,2,0,0,Potential Customers
17148,51,1,124.88,2,0,0,Potential Customers
16849,186,1,124.57,1,2,2,Lost Customers
16569,3,1,124.2,2,0,0,Potential Customers
14495,50,2,123.8,2,0,0,Potential Customers
16658,368,1,123.24,1,2,2,Lost Customers
15917,247,1,123.1,1,2,2,Lost Customers
17967,371,1,123.07,1,2,2,Lost Customers
13519,78,1,122.75,2,0,0,Potential Customers
14413,362,1,122.7,1,2,2,Lost Customers
13876,63,1,122.7,2,0,0,Potential Customers
13638,15,1,122.64,2,0,0,Potential Customers
14165,275,1,122.54,1,2,2,Lost Customers
14076,129,1,122.46999999999998,2,0,0,Potential Customers
16073,297,1,122.4,1,2,2,Lost Customers
18018,108,2,122.14,2,0,0,Potential Customers
13244,92,1,121.74,2,0,0,Potential Customers
13182,45,1,121.18,2,0,0,Potential Customers
15049,273,1,121.17,1,2,2,Lost Customers
15512,155,2,121.0,1,2,2,Lost Customers
13002,318,1,120.95,1,2,2,Lost Customers
17446,176,2,120.9,1,2,2,Lost Customers
18015,4,1,120.03,2,0,0,Potential Customers
14259,141,1,120.0,1,0,0,Potential Customers
14314,106,1,120.0,2,0,0,Potential Customers
14453,190,1,119.93000000000002,1,2,2,Lost Customers
16542,53,1,119.62,2,0,0,Potential Customers
15266,338,1,119.3,1,2,2,Lost Customers
16666,19,1,118.98000000000002,2,0,0,Potential Customers
15843,303,1,118.95,1,2,2,Lost Customers
17079,78,1,118.8,2,0,0,Potential Customers
14155,266,1,118.75,1,2,2,Lost Customers
13581,309,1,118.0,1,2,2,Lost Customers
13193,61,1,117.88000000000004,2,0,0,Potential Customers
12929,311,1,117.85,1,2,2,Lost Customers
17654,277,1,117.55,1,2,2,Lost Customers
16959,87,1,117.35,2,0,0,Potential Customers
13877,86,1,117.24,2,0,0,Potential Customers
17117,288,1,116.2,1,2,2,Lost Customers
13170,26,1,116.01000000000002,2,0,0,Potential Customers
17601,239,1,116.01,1,2,2,Lost Customers
14143,133,1,115.8,2,0,0,Potential Customers
15350,373,1,115.65,1,2,2,Lost Customers
13067,82,1,115.46000000000002,2,0,0,Potential Customers
18027,98,1,115.31,2,0,0,Potential Customers
14972,128,1,114.77,2,0,0,Potential Customers
13188,11,1,114.6,2,0,0,Potential Customers
14632,262,1,114.56,1,2,2,Lost Customers
16247,170,1,114.56,1,2,2,Lost Customers
14974,37,1,114.39,2,0,0,Potential Customers
17852,11,2,114.34,2,0,0,Potential Customers
17219,31,1,114.23,2,0,0,Potential Customers
14652,77,1,114.18,2,0,0,Potential Customers
12938,25,1,114.14,2,0,0,Potential Customers
14582,40,1,114.11,2,0,0,Potential Customers
12651,334,1,114.0,1,2,2,Lost Customers
14457,310,1,113.64,1,2,2,Lost Customers
15445,264,1,113.5,1,2,2,Lost Customers
17217,234,1,113.5,1,2,2,Lost Customers
18105,37,1,113.48,2,0,0,Potential Customers
16913,290,1,113.44,1,2,2,Lost Customers
15280,172,1,113.12,1,2,2,Lost Customers
14689,208,1,112.80000000000004,1,2,2,Lost Customers
16697,241,1,112.75000000000004,1,2,2,Lost Customers
13161,313,1,112.75,1,2,2,Lost Customers
13807,367,1,112.6,1,2,2,Lost Customers
18129,243,1,112.54999999999998,1,2,2,Lost Customers
15610,51,1,112.46,2,0,0,Potential Customers
17038,30,1,112.4,2,0,0,Potential Customers
14271,225,1,112.32,1,2,2,Lost Customers
17893,225,1,112.25,1,2,2,Lost Customers
17900,190,2,112.2,1,2,2,Lost Customers
12756,86,1,112.08,2,0,0,Potential Customers
17274,35,1,111.98000000000002,2,0,0,Potential Customers
17957,66,1,111.68,2,0,0,Potential Customers
17887,129,1,111.35,2,0,0,Potential Customers
18120,214,1,111.15,1,2,2,Lost Customers
13508,243,1,110.97,1,2,2,Lost Customers
13144,332,1,110.95,1,2,2,Lost Customers
15537,163,1,110.92000000000004,1,2,2,Lost Customers
15853,51,1,110.8,2,0,0,Potential Customers
17349,179,1,110.75,1,2,2,Lost Customers
16963,187,1,110.55,1,2,2,Lost Customers
14641,21,1,110.46000000000002,2,0,0,Potential Customers
12734,352,1,110.4,1,2,2,Lost Customers
17901,29,1,110.38,2,0,0,Potential Customers
16792,282,2,110.38,1,2,2,Lost Customers
18277,58,1,110.38,2,0,0,Potential Customers
17746,240,1,110.25,1,2,2,Lost Customers
17836,47,1,110.21,2,0,0,Potential Customers
16339,284,1,109.95000000000005,1,2,2,Lost Customers
13133,273,2,109.8,1,2,2,Lost Customers
16363,53,1,109.36,2,0,0,Potential Customers
14699,214,1,109.13,1,2,2,Lost Customers
14345,38,1,108.98,2,0,0,Potential Customers
17639,276,1,108.5,1,2,2,Lost Customers
16106,65,1,108.38,2,0,0,Potential Customers
13226,273,1,108.21000000000002,1,2,2,Lost Customers
12956,306,1,108.07,1,2,2,Lost Customers
14661,26,1,107.95,2,0,0,Potential Customers
16784,19,1,107.6,2,0,0,Potential Customers
15395,325,1,107.45,1,2,2,Lost Customers
16757,318,1,106.83,1,2,2,Lost Customers
15168,25,1,106.56,2,0,0,Potential Customers
15070,372,1,106.2,1,2,2,Lost Customers
17791,29,1,106.1,2,0,0,Potential Customers
16581,182,1,105.84,1,2,2,Lost Customers
15775,245,1,104.9,1,2,2,Lost Customers
14027,60,1,104.82,2,0,0,Potential Customers
15607,336,1,104.76,1,2,2,Lost Customers
15958,74,1,104.35,2,0,0,Potential Customers
18174,7,1,104.0,2,0,0,Potential Customers
18255,89,1,103.3,2,0,0,Potential Customers
17548,233,1,103.3,1,2,2,Lost Customers
14542,185,1,103.25,1,2,2,Lost Customers
17962,142,1,102.83,1,0,0,Potential Customers
18011,373,1,102.79000000000002,1,2,2,Lost Customers
14836,10,3,102.45000000000002,2,0,0,Potential Customers
14981,246,1,102.12,1,2,2,Lost Customers
13948,360,1,102.0,1,2,2,Lost Customers
15212,241,1,101.8,1,2,2,Lost Customers
18068,289,1,101.7,1,2,2,Lost Customers
16516,30,1,101.7,2,0,0,Potential Customers
17643,373,1,101.55,1,2,2,Lost Customers
16006,211,1,101.4,1,2,2,Lost Customers
18086,274,1,101.34,1,2,2,Lost Customers
13101,234,1,101.19,1,2,2,Lost Customers
16344,158,1,101.1,1,2,2,Lost Customers
16498,161,2,100.97,1,2,2,Lost Customers
14946,14,1,100.9,2,0,0,Potential Customers
17427,71,1,100.8,2,0,0,Potential Customers
14371,295,1,100.5,1,2,2,Lost Customers
13703,318,1,99.5,1,2,2,Lost Customers
17939,159,1,99.14,1,2,2,Lost Customers
15256,148,1,98.45,1,2,2,Lost Customers
17538,25,1,98.42,2,0,0,Potential Customers
17895,44,1,98.0,2,0,0,Potential Customers
18033,65,1,97.97,2,0,0,Potential Customers
15422,323,2,97.7,1,2,2,Lost Customers
12984,18,1,97.5,2,0,0,Potential Customers
17325,280,1,96.8,1,2,2,Lost Customers
15216,87,1,96.6,2,0,0,Potential Customers
14642,58,1,96.12,2,0,0,Potential Customers
17024,45,3,95.85,2,0,0,Potential Customers
18249,17,1,95.34,2,0,0,Potential Customers
12548,166,1,95.2,1,2,2,Lost Customers
16387,322,1,94.36,1,2,2,Lost Customers
13651,35,2,94.2,2,0,0,Potential Customers
15397,289,1,94.0,1,2,2,Lost Customers
15428,15,1,93.78,2,0,0,Potential Customers
18227,217,1,93.75,1,2,2,Lost Customers
13283,59,2,93.66,2,0,0,Potential Customers
17991,225,2,93.35,1,2,2,Lost Customers
12821,214,1,92.72,1,2,2,Lost Customers
14054,65,1,92.46,2,0,0,Potential Customers
12789,65,1,91.85,2,0,0,Potential Customers
13551,319,1,91.8,1,2,2,Lost Customers
13160,22,1,91.8,2,0,0,Potential Customers
12659,29,1,91.68,2,0,0,Potential Customers
15488,92,1,91.32,2,0,0,Potential Customers
14353,215,1,90.6,1,2,2,Lost Customers
13947,65,1,90.6,2,0,0,Potential Customers
18084,16,1,90.48,2,0,0,Potential Customers
16506,19,2,90.3,2,0,0,Potential Customers
15552,217,1,90.12,1,2,2,Lost Customers
16597,4,1,90.04,2,0,0,Potential Customers
14117,143,1,90.0,1,2,2,Lost Customers
14219,4,1,89.94,2,0,0,Potential Customers
14760,297,1,89.19999999999999,1,2,2,Lost Customers
12686,371,1,89.14,1,2,2,Lost Customers
14436,98,1,89.05999999999999,2,0,0,Potential Customers
12353,204,1,88.99999999999999,1,2,2,Lost Customers
15083,256,1,88.19999999999999,1,2,2,Lost Customers
15180,367,1,87.5,1,2,2,Lost Customers
13296,137,1,87.4,2,0,0,Potential Customers
15541,114,1,85.13000000000002,2,0,0,Potential Customers
15729,212,1,85.0,1,2,2,Lost Customers
13841,252,1,85.0,1,2,2,Lost Customers
13666,60,3,84.65000000000002,2,0,0,Potential Customers
12401,303,1,84.3,1,2,2,Lost Customers
17309,95,1,82.75,2,0,0,Potential Customers
13006,56,1,81.57,2,0,0,Potential Customers
17620,59,1,81.44,2,0,0,Potential Customers
18281,180,1,80.82000000000001,1,2,2,Lost Customers
16789,8,1,80.8,2,0,0,Potential Customers
13967,145,1,80.7,1,2,2,Lost Customers
17752,359,1,80.64,1,2,2,Lost Customers
13747,373,1,79.6,1,2,2,Lost Customers
16078,283,1,79.2,1,2,2,Lost Customers
15753,304,1,79.2,1,2,2,Lost Customers
17942,7,1,77.5,2,0,0,Potential Customers
14785,10,2,77.4,2,0,0,Potential Customers
13132,261,1,77.3,1,2,2,Lost Customers
13992,30,1,76.8,2,0,0,Potential Customers
14373,358,1,76.55000000000001,1,2,2,Lost Customers
17536,177,1,76.5,1,2,2,Lost Customers
13106,133,1,76.5,2,0,0,Potential Customers
18113,368,1,76.32,1,2,2,Lost Customers
15668,217,1,76.32,1,2,2,Lost Customers
16148,296,1,76.32,1,2,2,Lost Customers
14090,324,1,76.32,1,2,2,Lost Customers
17995,281,1,76.1,1,2,2,Lost Customers
17628,81,1,75.75,2,0,0,Potential Customers
16610,219,1,75.66,1,2,2,Lost Customers
13403,17,1,75.0,2,0,0,Potential Customers
16468,74,1,74.9,2,0,0,Potential Customers
18050,359,1,74.4,1,2,2,Lost Customers
13095,70,1,74.39999999999999,2,0,0,Potential Customers
17960,171,1,73.78,1,2,2,Lost Customers
12506,232,1,73.50000000000001,1,2,2,Lost Customers
18032,334,1,73.5,1,2,2,Lost Customers
16171,59,1,73.19999999999999,2,0,0,Potential Customers
17906,247,1,72.9,1,2,2,Lost Customers
13686,182,1,72.0,1,2,2,Lost Customers
13938,35,1,71.66,2,0,0,Potential Customers
13185,267,1,71.4,1,2,2,Lost Customers
17747,112,1,71.4,2,0,0,Potential Customers
